,venue,city,batting_team,bowling_team,runs_last_5,wickets_last_5,wickets,runs,overs,total
9116052,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,30,0,3,83,12.5,158
9116053,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,30,0,3,84,12.6,158
9116054,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,30,0,3,85,13.1,158
9116055,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,31,0,3,87,13.2,158
9116056,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,31,0,3,88,13.3,158
9116057,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,36,0,3,94,13.4,158
9116058,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,36,0,3,95,13.5,158
9116059,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,37,0,3,96,13.6,158
9116060,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,41,0,3,100,14.1,158
9116061,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,40,0,3,100,14.2,158
9116062,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,41,0,3,101,14.3,158
9116063,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,41,0,3,102,14.4,158
9116064,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,42,0,3,104,14.5,158
9116065,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,42,0,3,105,14.6,158
9116066,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,41,1,4,105,15.1,158
9116067,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,41,1,4,106,15.2,158
9116068,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,41,1,4,107,15.3,158
9116069,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,41,1,4,108,15.4,158
9116070,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,39,1,4,108,15.5,158
9116071,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,37,1,4,108,15.6,158
9116072,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,38,1,4,109,16.1,158
9116073,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,37,1,4,109,16.2,158
9116074,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,38,1,4,110,16.3,158
9116075,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,37,1,4,110,16.4,158
9116076,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,37,1,4,111,16.5,158
9116077,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,37,1,4,115,16.6,158
9116078,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,36,1,4,115,17.1,158
9116079,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,36,1,4,116,17.2,158
9116080,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,37,1,4,117,17.3,158
9116081,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,37,1,4,118,17.4,158
9116082,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,36,1,4,119,17.5,158
9116083,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,41,1,4,125,17.6,158
9116084,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,40,2,5,125,18.1,158
9116085,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,39,2,5,126,18.2,158
9116086,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,39,2,5,127,18.3,158
9116087,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,34,2,5,128,18.3,158
9116088,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,35,2,5,130,18.4,158
9116089,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,40,2,5,136,18.5,158
9116090,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,37,2,5,137,18.6,158
9116091,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,38,2,5,138,19.1,158
9116092,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,41,2,5,142,19.2,158
9116093,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,40,3,6,142,19.3,158
9116094,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,44,3,6,148,19.4,158
9116095,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,49,3,6,154,19.5,158
9116096,Saurashtra Cricket Association Stadium,Rajkot,KXIP,GL,53,2,6,158,19.6,158
9130891,Maharashtra Cricket Association Stadium,Pune,RPS,MI,33,1,1,35,5.1,189
9130892,Maharashtra Cricket Association Stadium,Pune,RPS,MI,34,1,1,36,5.2,189
9130893,Maharashtra Cricket Association Stadium,Pune,RPS,MI,36,0,1,38,5.3,189
9130894,Maharashtra Cricket Association Stadium,Pune,RPS,MI,37,0,1,39,5.4,189
9130895,Maharashtra Cricket Association Stadium,Pune,RPS,MI,41,0,1,43,5.5,189
9130896,Maharashtra Cricket Association Stadium,Pune,RPS,MI,42,0,1,44,5.6,189
9130897,Maharashtra Cricket Association Stadium,Pune,RPS,MI,42,0,1,45,6.1,189
9130898,Maharashtra Cricket Association Stadium,Pune,RPS,MI,44,0,1,47,6.2,189
9130899,Maharashtra Cricket Association Stadium,Pune,RPS,MI,45,0,1,48,6.3,189
9130900,Maharashtra Cricket Association Stadium,Pune,RPS,MI,46,0,1,49,6.4,189
9130901,Maharashtra Cricket Association Stadium,Pune,RPS,MI,50,0,1,53,6.5,189
9130902,Maharashtra Cricket Association Stadium,Pune,RPS,MI,50,0,1,54,6.6,189
9130903,Maharashtra Cricket Association Stadium,Pune,RPS,MI,52,0,1,56,7.1,189
9130904,Maharashtra Cricket Association Stadium,Pune,RPS,MI,48,0,1,56,7.2,189
9130905,Maharashtra Cricket Association Stadium,Pune,RPS,MI,45,0,1,57,7.3,189
9130906,Maharashtra Cricket Association Stadium,Pune,RPS,MI,45,0,1,58,7.4,189
9130907,Maharashtra Cricket Association Stadium,Pune,RPS,MI,48,0,1,62,7.5,189
9130908,Maharashtra Cricket Association Stadium,Pune,RPS,MI,48,0,1,63,7.6,189
9130909,Maharashtra Cricket Association Stadium,Pune,RPS,MI,51,0,1,67,8.1,189
9130910,Maharashtra Cricket Association Stadium,Pune,RPS,MI,50,0,1,67,8.2,189
9130911,Maharashtra Cricket Association Stadium,Pune,RPS,MI,50,0,1,68,8.2,189
9130912,Maharashtra Cricket Association Stadium,Pune,RPS,MI,50,0,1,69,8.3,189
9130913,Maharashtra Cricket Association Stadium,Pune,RPS,MI,50,0,1,70,8.4,189
9130914,Maharashtra Cricket Association Stadium,Pune,RPS,MI,50,0,1,71,8.5,189
9130915,Maharashtra Cricket Association Stadium,Pune,RPS,MI,51,0,1,72,8.6,189
9130916,Maharashtra Cricket Association Stadium,Pune,RPS,MI,50,0,1,72,9.1,189
9130917,Maharashtra Cricket Association Stadium,Pune,RPS,MI,51,0,1,74,9.2,189
9130918,Maharashtra Cricket Association Stadium,Pune,RPS,MI,51,0,1,75,9.3,189
9130919,Maharashtra Cricket Association Stadium,Pune,RPS,MI,48,0,1,76,9.4,189
9130920,Maharashtra Cricket Association Stadium,Pune,RPS,MI,48,0,1,77,9.5,189
9130921,Maharashtra Cricket Association Stadium,Pune,RPS,MI,46,0,1,81,9.6,189
9130922,Maharashtra Cricket Association Stadium,Pune,RPS,MI,46,0,1,82,10.1,189
9130923,Maharashtra Cricket Association Stadium,Pune,RPS,MI,45,0,1,83,10.2,189
9130924,Maharashtra Cricket Association Stadium,Pune,RPS,MI,46,0,1,85,10.3,189
9130925,Maharashtra Cricket Association Stadium,Pune,RPS,MI,43,0,1,86,10.4,189
9130926,Maharashtra Cricket Association Stadium,Pune,RPS,MI,43,0,1,87,10.5,189
9130927,Maharashtra Cricket Association Stadium,Pune,RPS,MI,44,0,1,89,10.6,189
9130928,Maharashtra Cricket Association Stadium,Pune,RPS,MI,46,0,1,93,11.1,189
9130929,Maharashtra Cricket Association Stadium,Pune,RPS,MI,47,0,1,95,11.2,189
9130930,Maharashtra Cricket Association Stadium,Pune,RPS,MI,47,0,1,96,11.3,189
9130931,Maharashtra Cricket Association Stadium,Pune,RPS,MI,44,0,1,97,11.4,189
9130932,Maharashtra Cricket Association Stadium,Pune,RPS,MI,44,0,1,98,11.5,189
9130933,Maharashtra Cricket Association Stadium,Pune,RPS,MI,43,0,1,99,11.6,189
9130934,Maharashtra Cricket Association Stadium,Pune,RPS,MI,45,0,1,101,12.1,189
9130935,Maharashtra Cricket Association Stadium,Pune,RPS,MI,45,0,1,102,12.2,189
9130936,Maharashtra Cricket Association Stadium,Pune,RPS,MI,45,0,1,103,12.3,189
9130937,Maharashtra Cricket Association Stadium,Pune,RPS,MI,41,0,1,103,12.4,189
9130938,Maharashtra Cricket Association Stadium,Pune,RPS,MI,40,0,1,103,12.5,189
9130939,Maharashtra Cricket Association Stadium,Pune,RPS,MI,42,0,1,109,12.6,189
9130940,Maharashtra Cricket Association Stadium,Pune,RPS,MI,43,0,1,110,13.1,189
9130941,Maharashtra Cricket Association Stadium,Pune,RPS,MI,43,0,1,111,13.2,189
9130942,Maharashtra Cricket Association Stadium,Pune,RPS,MI,43,0,1,112,13.3,189
9130943,Maharashtra Cricket Association Stadium,Pune,RPS,MI,42,0,1,112,13.4,189
9130944,Maharashtra Cricket Association Stadium,Pune,RPS,MI,43,0,1,114,13.5,189
9130945,Maharashtra Cricket Association Stadium,Pune,RPS,MI,42,0,1,114,13.6,189
9130946,Maharashtra Cricket Association Stadium,Pune,RPS,MI,46,0,1,118,14.1,189
9130947,Maharashtra Cricket Association Stadium,Pune,RPS,MI,45,0,1,119,14.2,189
9130948,Maharashtra Cricket Association Stadium,Pune,RPS,MI,45,0,1,120,14.3,189
9130949,Maharashtra Cricket Association Stadium,Pune,RPS,MI,45,0,1,121,14.4,189
9130950,Maharashtra Cricket Association Stadium,Pune,RPS,MI,45,0,1,122,14.5,189
9130951,Maharashtra Cricket Association Stadium,Pune,RPS,MI,42,0,1,123,14.6,189
9130952,Maharashtra Cricket Association Stadium,Pune,RPS,MI,42,0,1,124,15.1,189
9130953,Maharashtra Cricket Association Stadium,Pune,RPS,MI,43,0,1,126,15.2,189
9130954,Maharashtra Cricket Association Stadium,Pune,RPS,MI,42,0,1,127,15.3,189
9130955,Maharashtra Cricket Association Stadium,Pune,RPS,MI,41,1,2,127,15.4,189
9130956,Maharashtra Cricket Association Stadium,Pune,RPS,MI,46,1,2,133,15.5,189
9130957,Maharashtra Cricket Association Stadium,Pune,RPS,MI,44,1,2,133,15.6,189
9130958,Maharashtra Cricket Association Stadium,Pune,RPS,MI,41,1,2,134,16.1,189
9130959,Maharashtra Cricket Association Stadium,Pune,RPS,MI,45,1,2,140,16.2,189
9130960,Maharashtra Cricket Association Stadium,Pune,RPS,MI,45,1,2,141,16.3,189
9130961,Maharashtra Cricket Association Stadium,Pune,RPS,MI,45,1,2,142,16.4,189
9130962,Maharashtra Cricket Association Stadium,Pune,RPS,MI,48,1,2,146,16.5,189
9130963,Maharashtra Cricket Association Stadium,Pune,RPS,MI,51,1,2,150,16.6,189
9130964,Maharashtra Cricket Association Stadium,Pune,RPS,MI,49,1,2,150,17.1,189
9130965,Maharashtra Cricket Association Stadium,Pune,RPS,MI,49,1,2,151,17.2,189
9130966,Maharashtra Cricket Association Stadium,Pune,RPS,MI,52,1,2,155,17.3,189
9130967,Maharashtra Cricket Association Stadium,Pune,RPS,MI,53,1,2,156,17.4,189
9130968,Maharashtra Cricket Association Stadium,Pune,RPS,MI,54,1,2,157,17.5,189
9130969,Maharashtra Cricket Association Stadium,Pune,RPS,MI,50,1,2,159,17.6,189
9130970,Maharashtra Cricket Association Stadium,Pune,RPS,MI,51,1,2,161,18.1,189
9130971,Maharashtra Cricket Association Stadium,Pune,RPS,MI,51,1,2,162,18.2,189
9130972,Maharashtra Cricket Association Stadium,Pune,RPS,MI,51,1,2,163,18.3,189
9130973,Maharashtra Cricket Association Stadium,Pune,RPS,MI,57,1,2,169,18.4,189
9130974,Maharashtra Cricket Association Stadium,Pune,RPS,MI,61,1,2,175,18.5,189
9130975,Maharashtra Cricket Association Stadium,Pune,RPS,MI,61,1,2,175,18.6,189
9130976,Maharashtra Cricket Association Stadium,Pune,RPS,MI,61,1,2,179,19.1,189
9130977,Maharashtra Cricket Association Stadium,Pune,RPS,MI,61,1,2,180,19.2,189
9130978,Maharashtra Cricket Association Stadium,Pune,RPS,MI,61,1,2,181,19.3,189
9130979,Maharashtra Cricket Association Stadium,Pune,RPS,MI,66,1,2,187,19.4,189
9130980,Maharashtra Cricket Association Stadium,Pune,RPS,MI,65,2,3,187,19.5,189
9130981,Maharashtra Cricket Association Stadium,Pune,RPS,MI,66,2,3,189,19.6,189
9146512,M Chinnaswamy Stadium,Bangalore,RCB,KKR,29,2,2,31,5.1,138
9146513,M Chinnaswamy Stadium,Bangalore,RCB,KKR,33,2,2,35,5.2,138
9146514,M Chinnaswamy Stadium,Bangalore,RCB,KKR,33,2,2,36,5.3,138
9146515,M Chinnaswamy Stadium,Bangalore,RCB,KKR,33,2,2,36,5.4,138
9146516,M Chinnaswamy Stadium,Bangalore,RCB,KKR,33,2,2,36,5.5,138
9146517,M Chinnaswamy Stadium,Bangalore,RCB,KKR,33,2,2,36,5.6,138
9146518,M Chinnaswamy Stadium,Bangalore,RCB,KKR,32,3,3,36,6.1,138
9146519,M Chinnaswamy Stadium,Bangalore,RCB,KKR,34,3,3,38,6.2,138
9146520,M Chinnaswamy Stadium,Bangalore,RCB,KKR,36,2,3,40,6.3,138
9146521,M Chinnaswamy Stadium,Bangalore,RCB,KKR,36,2,3,40,6.4,138
9146522,M Chinnaswamy Stadium,Bangalore,RCB,KKR,36,2,3,40,6.5,138
9146523,M Chinnaswamy Stadium,Bangalore,RCB,KKR,38,2,3,42,6.6,138
9146524,M Chinnaswamy Stadium,Bangalore,RCB,KKR,32,2,3,42,7.1,138
9146525,M Chinnaswamy Stadium,Bangalore,RCB,KKR,31,2,3,42,7.2,138
9146526,M Chinnaswamy Stadium,Bangalore,RCB,KKR,27,2,3,42,7.3,138
9146527,M Chinnaswamy Stadium,Bangalore,RCB,KKR,27,2,3,43,7.4,138
9146528,M Chinnaswamy Stadium,Bangalore,RCB,KKR,24,2,3,44,7.5,138
9146529,M Chinnaswamy Stadium,Bangalore,RCB,KKR,25,2,3,45,7.6,138
9146530,M Chinnaswamy Stadium,Bangalore,RCB,KKR,24,2,3,45,8.1,138
9146531,M Chinnaswamy Stadium,Bangalore,RCB,KKR,25,2,3,46,8.2,138
9146532,M Chinnaswamy Stadium,Bangalore,RCB,KKR,29,2,3,50,8.3,138
9146533,M Chinnaswamy Stadium,Bangalore,RCB,KKR,30,2,3,51,8.4,138
9146534,M Chinnaswamy Stadium,Bangalore,RCB,KKR,32,2,3,53,8.5,138
9146535,M Chinnaswamy Stadium,Bangalore,RCB,KKR,31,2,3,53,8.6,138
9146536,M Chinnaswamy Stadium,Bangalore,RCB,KKR,31,1,3,53,9.1,138
9146537,M Chinnaswamy Stadium,Bangalore,RCB,KKR,30,1,3,54,9.2,138
9146538,M Chinnaswamy Stadium,Bangalore,RCB,KKR,31,1,3,57,9.3,138
9146539,M Chinnaswamy Stadium,Bangalore,RCB,KKR,31,1,3,58,9.4,138
9146540,M Chinnaswamy Stadium,Bangalore,RCB,KKR,30,1,3,58,9.5,138
9146541,M Chinnaswamy Stadium,Bangalore,RCB,KKR,30,1,3,59,9.5,138
9146542,M Chinnaswamy Stadium,Bangalore,RCB,KKR,28,1,3,59,9.6,138
9146543,M Chinnaswamy Stadium,Bangalore,RCB,KKR,25,1,3,60,10.1,138
9146544,M Chinnaswamy Stadium,Bangalore,RCB,KKR,24,1,3,60,10.2,138
9146545,M Chinnaswamy Stadium,Bangalore,RCB,KKR,24,1,3,60,10.3,138
9146546,M Chinnaswamy Stadium,Bangalore,RCB,KKR,24,1,3,60,10.4,138
9146547,M Chinnaswamy Stadium,Bangalore,RCB,KKR,25,1,3,61,10.5,138
9146548,M Chinnaswamy Stadium,Bangalore,RCB,KKR,31,0,3,67,10.6,138
9146549,M Chinnaswamy Stadium,Bangalore,RCB,KKR,30,0,3,68,11.1,138
9146550,M Chinnaswamy Stadium,Bangalore,RCB,KKR,29,0,3,69,11.2,138
9146551,M Chinnaswamy Stadium,Bangalore,RCB,KKR,29,0,3,69,11.3,138
9146552,M Chinnaswamy Stadium,Bangalore,RCB,KKR,30,0,3,70,11.4,138
9146553,M Chinnaswamy Stadium,Bangalore,RCB,KKR,29,0,3,71,11.5,138
9146554,M Chinnaswamy Stadium,Bangalore,RCB,KKR,30,0,3,72,11.6,138
9146555,M Chinnaswamy Stadium,Bangalore,RCB,KKR,31,0,3,73,12.1,138
9146556,M Chinnaswamy Stadium,Bangalore,RCB,KKR,32,0,3,74,12.2,138
9146557,M Chinnaswamy Stadium,Bangalore,RCB,KKR,32,0,3,75,12.3,138
9146558,M Chinnaswamy Stadium,Bangalore,RCB,KKR,31,0,3,75,12.4,138
9146559,M Chinnaswamy Stadium,Bangalore,RCB,KKR,34,0,3,79,12.5,138
9146560,M Chinnaswamy Stadium,Bangalore,RCB,KKR,35,0,3,80,12.6,138
9146561,M Chinnaswamy Stadium,Bangalore,RCB,KKR,38,0,3,84,13.1,138
9146562,M Chinnaswamy Stadium,Bangalore,RCB,KKR,35,0,3,85,13.2,138
9146563,M Chinnaswamy Stadium,Bangalore,RCB,KKR,35,0,3,86,13.3,138
9146564,M Chinnaswamy Stadium,Bangalore,RCB,KKR,37,0,3,90,13.4,138
9146565,M Chinnaswamy Stadium,Bangalore,RCB,KKR,41,0,3,94,13.5,138
9146566,M Chinnaswamy Stadium,Bangalore,RCB,KKR,42,0,3,95,13.6,138
9146567,M Chinnaswamy Stadium,Bangalore,RCB,KKR,42,0,3,96,14.1,138
9146568,M Chinnaswamy Stadium,Bangalore,RCB,KKR,39,1,4,96,14.2,138
9146569,M Chinnaswamy Stadium,Bangalore,RCB,KKR,38,1,4,96,14.3,138
9146570,M Chinnaswamy Stadium,Bangalore,RCB,KKR,39,1,4,97,14.4,138
9146571,M Chinnaswamy Stadium,Bangalore,RCB,KKR,39,1,4,98,14.5,138
9146572,M Chinnaswamy Stadium,Bangalore,RCB,KKR,40,1,4,99,14.6,138
9146573,M Chinnaswamy Stadium,Bangalore,RCB,KKR,41,1,4,101,15.1,138
9146574,M Chinnaswamy Stadium,Bangalore,RCB,KKR,42,1,4,102,15.2,138
9146575,M Chinnaswamy Stadium,Bangalore,RCB,KKR,43,1,4,103,15.2,138
9146576,M Chinnaswamy Stadium,Bangalore,RCB,KKR,44,1,4,104,15.3,138
9146577,M Chinnaswamy Stadium,Bangalore,RCB,KKR,44,1,4,105,15.4,138
9146578,M Chinnaswamy Stadium,Bangalore,RCB,KKR,39,1,4,106,15.5,138
9146579,M Chinnaswamy Stadium,Bangalore,RCB,KKR,42,1,4,110,15.6,138
9146580,M Chinnaswamy Stadium,Bangalore,RCB,KKR,42,1,4,111,16.1,138
9146581,M Chinnaswamy Stadium,Bangalore,RCB,KKR,42,1,4,111,16.2,138
9146582,M Chinnaswamy Stadium,Bangalore,RCB,KKR,41,1,4,111,16.3,138
9146583,M Chinnaswamy Stadium,Bangalore,RCB,KKR,41,1,4,112,16.4,138
9146584,M Chinnaswamy Stadium,Bangalore,RCB,KKR,40,1,4,112,16.5,138
9146585,M Chinnaswamy Stadium,Bangalore,RCB,KKR,39,1,4,112,16.6,138
9146586,M Chinnaswamy Stadium,Bangalore,RCB,KKR,40,1,4,114,17.1,138
9146587,M Chinnaswamy Stadium,Bangalore,RCB,KKR,45,1,4,120,17.2,138
9146588,M Chinnaswamy Stadium,Bangalore,RCB,KKR,46,1,4,121,17.3,138
9146589,M Chinnaswamy Stadium,Bangalore,RCB,KKR,43,1,4,122,17.4,138
9146590,M Chinnaswamy Stadium,Bangalore,RCB,KKR,43,1,4,123,17.5,138
9146591,M Chinnaswamy Stadium,Bangalore,RCB,KKR,41,1,4,125,17.5,138
9146592,M Chinnaswamy Stadium,Bangalore,RCB,KKR,41,1,4,126,17.6,138
9146593,M Chinnaswamy Stadium,Bangalore,RCB,KKR,40,2,5,126,18.1,138
9146594,M Chinnaswamy Stadium,Bangalore,RCB,KKR,36,2,5,126,18.2,138
9146595,M Chinnaswamy Stadium,Bangalore,RCB,KKR,33,2,5,127,18.3,138
9146596,M Chinnaswamy Stadium,Bangalore,RCB,KKR,33,2,5,128,18.4,138
9146597,M Chinnaswamy Stadium,Bangalore,RCB,KKR,32,2,5,128,18.5,138
9146598,M Chinnaswamy Stadium,Bangalore,RCB,KKR,36,1,5,132,18.6,138
9146599,M Chinnaswamy Stadium,Bangalore,RCB,KKR,36,2,6,132,19.1,138
9146600,M Chinnaswamy Stadium,Bangalore,RCB,KKR,36,2,6,133,19.1,138
9146601,M Chinnaswamy Stadium,Bangalore,RCB,KKR,35,2,6,133,19.2,138
9146602,M Chinnaswamy Stadium,Bangalore,RCB,KKR,36,2,6,135,19.3,138
9146603,M Chinnaswamy Stadium,Bangalore,RCB,KKR,35,2,6,136,19.4,138
9146604,M Chinnaswamy Stadium,Bangalore,RCB,KKR,34,3,7,136,19.5,138
9146605,M Chinnaswamy Stadium,Bangalore,RCB,KKR,35,3,7,138,19.6,138
9162136,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,38,1,1,40,5.1,167
9162137,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,34,1,1,40,5.2,167
9162138,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,35,1,1,41,5.3,167
9162139,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,33,1,1,41,5.4,167
9162140,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,33,2,2,41,5.5,167
9162141,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,32,2,2,41,5.6,167
9162142,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,33,2,2,42,6.1,167
9162143,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,33,2,2,43,6.2,167
9162144,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,33,2,2,44,6.3,167
9162145,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,33,2,2,44,6.4,167
9162146,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,31,2,2,44,6.5,167
9162147,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,31,2,2,45,6.6,167
9162148,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,30,2,2,45,7.1,167
9162149,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,29,2,2,45,7.2,167
9162150,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,29,2,2,46,7.3,167
9162151,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,28,2,2,46,7.4,167
9162152,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,31,2,2,50,7.5,167
9162153,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,35,2,2,54,7.6,167
9162154,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,32,2,2,55,8.1,167
9162155,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,28,2,2,55,8.2,167
9162156,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,28,2,2,56,8.2,167
9162157,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,28,3,3,56,8.3,167
9162158,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,28,3,3,56,8.4,167
9162159,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,26,3,3,56,8.5,167
9162160,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,23,3,3,57,8.6,167
9162161,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,24,3,3,58,9.0,167
9162162,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,21,3,3,59,9.1,167
9162163,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,21,3,3,60,9.2,167
9162164,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,21,2,3,60,9.3,167
9162165,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,23,2,3,62,9.4,167
9162166,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,23,2,3,63,9.5,167
9162167,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,23,2,3,63,9.6,167
9162168,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,23,2,3,64,10.1,167
9162169,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,23,2,3,64,10.2,167
9162170,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,23,1,3,64,10.3,167
9162171,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,25,1,3,66,10.4,167
9162172,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,25,1,3,67,10.5,167
9162173,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,24,1,3,67,10.6,167
9162174,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,24,1,3,68,11.1,167
9162175,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,26,1,3,70,11.2,167
9162176,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,32,1,3,76,11.3,167
9162177,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,32,1,3,77,11.3,167
9162178,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,38,1,3,83,11.4,167
9162179,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,39,1,3,84,11.5,167
9162180,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,40,1,3,86,11.6,167
9162181,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,41,1,3,87,12.1,167
9162182,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,41,1,3,91,12.2,167
9162183,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,38,1,3,92,12.3,167
9162184,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,37,1,3,92,12.4,167
9162185,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,41,1,3,96,12.5,167
9162186,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,41,1,3,97,12.6,167
9162187,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,42,0,3,98,13.1,167
9162188,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,44,0,3,100,13.2,167
9162189,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,46,0,3,102,13.3,167
9162190,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,46,0,3,103,13.4,167
9162191,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,46,0,3,104,13.5,167
9162192,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,46,0,3,105,13.6,167
9162193,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,46,0,3,106,14.1,167
9162194,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,47,0,3,107,14.2,167
9162195,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,49,0,3,111,14.3,167
9162196,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,49,0,3,112,14.4,167
9162197,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,51,0,3,114,14.5,167
9162198,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,51,0,3,115,14.6,167
9162199,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,57,0,3,121,15.1,167
9162200,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,63,0,3,127,15.2,167
9162201,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,61,1,4,127,15.3,167
9162202,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,60,1,4,127,15.4,167
9162203,Saurashtra Cricket Association Stadium,Rajkot,GL,DD,61,1,4,128,15.5,167
